q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
0.133451815349176	0.8938360691091	0.375446890968593	0.707328137146814	StandingHeight_Normalized_50	FALSE	0	north.all-PC0.results
0.615615344091012	0.538148421775497	0.597370282468393	0.550260189997353	StandingHeight_Normalized_50	FALSE	10	north.all-PC10.results
-0.412607323418587	0.679894334816696	-0.637122750158221	0.524044890826424	StandingHeight_Normalized_50	FALSE	40	north.all-PC40.results
-0.931552027689349	0.351568084917969	-0.668027184370122	0.504116240109607	StandingHeight_Normalized_50	FALSE	0	east.all-PC0.results
-1.21781803422385	0.223293129524092	-0.732153660627561	0.464074784468425	StandingHeight_Normalized_50	FALSE	10	east.all-PC10.results
-0.0525694050534165	0.958074994480751	0.378509301650987	0.70505228516434	StandingHeight_Normalized_50	FALSE	40	east.all-PC40.results
0.0984957524413704	0.921538644621751	0.311878906205552	0.755132553916301	StandingHeight_Normalized_50	TRUE	0	north.all-PC0.results
0.39152058626924	0.695412475018005	0.377968485454364	0.705454005345815	StandingHeight_Normalized_50	TRUE	10	north.all-PC10.results
-0.417685905217101	0.676176778860629	-0.643359463071962	0.519990880397043	StandingHeight_Normalized_50	TRUE	40	north.all-PC40.results
-0.817808402277717	0.413466599538803	-0.567178164796417	0.570593141433117	StandingHeight_Normalized_50	TRUE	0	east.all-PC0.results
-1.1083872230673	0.26769462052495	-0.589779244746912	0.555338659293712	StandingHeight_Normalized_50	TRUE	10	east.all-PC10.results
-0.341228951466361	0.732931229694924	0.108728314944947	0.913417982910247	StandingHeight_Normalized_50	TRUE	40	east.all-PC40.results
