q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
2.80853850519556	0.00497669306130219	2.6553310927691	0.00792306008345686	env_1.9	FALSE	0	sharp.all-PC0.results
3.34127097769903	0.000833957866568887	3.04658895871566	0.00231453979135621	env_2.0	FALSE	0	sharp.all-PC0.results
-0.839247147031202	0.401330635321826	-0.56257843885393	0.573721977347859	env_1.9	FALSE	10	sharp.all-PC10.results
2.29140706929333	0.021939881094674	2.04344252557372	0.0410086514082865	env_2.0	FALSE	10	sharp.all-PC10.results
-0.886368038698235	0.375419236198916	-0.66444744535245	0.506403974933662	env_1.9	FALSE	40	sharp.all-PC40.results
2.20277560313748	0.0276105685239971	2.0099166670941	0.0444400094235979	env_2.0	FALSE	40	sharp.all-PC40.results
2.06939131838295	0.0385093805305779	1.84885332770613	0.0644789945653025	env_1.9	TRUE	0	sharp.all-PC0.results
2.84672585933232	0.00441713827005205	2.43077079211081	0.0150667425727514	env_2.0	TRUE	0	sharp.all-PC0.results
-0.753356118289768	0.451235944623306	-0.518817326134588	0.603888134398049	env_1.9	TRUE	10	sharp.all-PC10.results
2.29277224991532	0.0218611204454732	2.04344252557372	0.0410086514082865	env_2.0	TRUE	10	sharp.all-PC10.results
-0.895774421828932	0.37037325343459	-0.668905202362968	0.503555951407609	env_1.9	TRUE	40	sharp.all-PC40.results
2.2042498275001	0.0275067793023321	2.0099166670941	0.0444400094235979	env_2.0	TRUE	40	sharp.all-PC40.results
