q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
7.63006257750786	2.34639788017988e-14	6.88812505354424	5.65325066094962e-12	Educational_Attainment_6138	FALSE	0	east.all-PC0.results
-0.114469701735205	0.908865463009989	0.434147978179108	0.664180986998045	Educational_Attainment_6138	FALSE	10	east.all-PC10.results
1.246572212875	0.212554395671373	1.8626905413812	0.062505817408878	Educational_Attainment_6138	FALSE	40	east.all-PC40.results
-7.84557686261488	4.30967783361846e-15	-6.8902847921445	5.56808027806943e-12	Educational_Attainment_6138	FALSE	0	north.all-PC0.results
-1.35609428227241	0.175069171875165	-1.26767254453582	0.204914913406974	Educational_Attainment_6138	FALSE	10	north.all-PC10.results
-2.80965635231771	0.00495944232673598	-2.12501316861035	0.0335855140974749	Educational_Attainment_6138	FALSE	40	north.all-PC40.results
7.64384832676269	2.10823735295696e-14	6.91105274557885	4.81070128766011e-12	Educational_Attainment_6138	TRUE	0	east.all-PC0.results
-0.276637641865952	0.782058358194793	0.312760648959122	0.754462514093771	Educational_Attainment_6138	TRUE	10	east.all-PC10.results
1.24368280279008	0.213616327725747	1.86224480376952	0.0625685917379004	Educational_Attainment_6138	TRUE	40	east.all-PC40.results
-7.91068885378762	2.55968548861739e-15	-6.90710780209595	4.9463406452329e-12	Educational_Attainment_6138	TRUE	0	north.all-PC0.results
-1.35530495109704	0.175320418221467	-1.26767254453582	0.204914913406974	Educational_Attainment_6138	TRUE	10	north.all-PC10.results
-2.6142648959495	0.00894196781687699	-1.88137780134772	0.0599205443731398	Educational_Attainment_6138	TRUE	40	north.all-PC40.results
