q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
2.97462995680746	0.00293342172671236	3.6885967874716	0.000225494246081077	StandingHeight_Normalized_50	FALSE	1	0
-2.35566705424114	0.0184894813784845	-2.17177345554432	0.029872754803341	StandingHeight_Normalized_50	FALSE	1	10
-2.68763720413273	0.00719595325616403	-2.54797546263162	0.0108350091783887	StandingHeight_Normalized_50	FALSE	1	40
8.13691510608547	4.05476824052534e-16	8.30860601415007	9.68328437647966e-17	StandingHeight_Normalized_50	FALSE	2	0
0.657602118361265	0.510793832999571	0.976667276887668	0.32873390041406	StandingHeight_Normalized_50	FALSE	2	10
0.347996441181457	0.7278428561855	0.630925674034684	0.528089123874132	StandingHeight_Normalized_50	FALSE	2	40
-1.12490824470785	0.260627917887468	-1.63199542285426	0.102680450421048	StandingHeight_Normalized_50	FALSE	3	0
-2.19458165958548	0.0281936203516962	-2.75017640661735	0.00595631891900829	StandingHeight_Normalized_50	FALSE	3	10
-2.16849361366965	0.0301211500023699	-2.60551781068082	0.00917355040172318	StandingHeight_Normalized_50	FALSE	3	40
-1.67386638739831	0.0941568614584627	-1.5751588444202	0.115219784183972	StandingHeight_Normalized_50	FALSE	10	0
-1.42045318548653	0.155475788397978	-1.43142712020163	0.152307840390474	StandingHeight_Normalized_50	FALSE	10	10
-1.20196064590201	0.229378775814727	-1.17572260197778	0.239705743705593	StandingHeight_Normalized_50	FALSE	10	40
0.980442618170159	0.326867681311083	0.578157316361576	0.563157913296826	StandingHeight_Normalized_50	FALSE	20	0
1.11291927062702	0.265743102845182	0.785805138810568	0.431981655552456	StandingHeight_Normalized_50	FALSE	20	10
1.14075953231666	0.253970005114182	0.797974010723265	0.424885572097751	StandingHeight_Normalized_50	FALSE	20	40
0.836922080735255	0.402636367870579	1.55443426489843	0.120080865247758	StandingHeight_Normalized_50	TRUE	1	0
-2.2858312363274	0.0222641335254577	-2.10032499370355	0.0357002620961444	StandingHeight_Normalized_50	TRUE	1	10
-2.59729387822811	0.00939614952276425	-2.47950226028827	0.0131565896210695	StandingHeight_Normalized_50	TRUE	1	40
2.69411765313594	0.0070575247519393	3.30686735548265	0.000943455550603433	StandingHeight_Normalized_50	TRUE	2	0
0.631570781016795	0.527667384451531	0.948486706734582	0.34288173702559	StandingHeight_Normalized_50	TRUE	2	10
0.402952826127112	0.686982928453063	0.674282037070796	0.500132021977108	StandingHeight_Normalized_50	TRUE	2	40
-1.07753668666751	0.281240570150103	-1.58945631045441	0.111957410217009	StandingHeight_Normalized_50	TRUE	3	0
-2.3249962926368	0.0200721584401943	-2.79721453498982	0.00515452943895347	StandingHeight_Normalized_50	TRUE	3	10
-2.20971917191701	0.027124658338203	-2.65988813956825	0.00781666072808102	StandingHeight_Normalized_50	TRUE	3	40
-1.69357738245577	0.0903456189149057	-1.63931913044745	0.101146813894802	StandingHeight_Normalized_50	TRUE	10	0
-1.34078390123416	0.179990624544267	-1.39025522426809	0.164451389292064	StandingHeight_Normalized_50	TRUE	10	10
-1.27733245152354	0.201484901368588	-1.30530867154227	0.191787762480588	StandingHeight_Normalized_50	TRUE	10	40
1.16727847553399	0.243097928181007	0.841104265965501	0.400289525455806	StandingHeight_Normalized_50	TRUE	20	0
1.12476263178966	0.260689633264457	0.795187597381581	0.426504385266124	StandingHeight_Normalized_50	TRUE	20	10
1.14029315051987	0.254164190458773	0.797974010723265	0.424885572097751	StandingHeight_Normalized_50	TRUE	20	40
