q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
-2.08495606018208	0.037073289223472	-0.976412973041126	0.328859855217244	StandingHeight_Normalized_50	FALSE	0	north.all-PC0.results
-0.595755273234442	0.551338727196348	-0.645276895562984	0.518747762512785	StandingHeight_Normalized_50	FALSE	10	north.all-PC10.results
-0.87718384634638	0.380386788592442	-1.03941333954412	0.298612542744403	StandingHeight_Normalized_50	FALSE	40	north.all-PC40.results
3.15986988676433	0.00157839609047347	2.1028777439614	0.0354764577964794	StandingHeight_Normalized_50	FALSE	0	east.all-PC0.results
1.85143930899492	0.064106378361169	1.99036684288627	0.0465505396409257	StandingHeight_Normalized_50	FALSE	10	east.all-PC10.results
1.93444181557254	0.0530588293839746	1.87622122414319	0.060624908854689	StandingHeight_Normalized_50	FALSE	40	east.all-PC40.results
-1.31895884899355	0.187182870237451	-0.587850411027987	0.556632703845323	StandingHeight_Normalized_50	TRUE	0	north.all-PC0.results
-0.630005190006295	0.528691188592487	-0.678279017543268	0.497594799919296	StandingHeight_Normalized_50	TRUE	10	north.all-PC10.results
-0.876776635392633	0.380607972129075	-1.03917191480228	0.298724789751299	StandingHeight_Normalized_50	TRUE	40	north.all-PC40.results
1.10835888768267	0.267706852758922	0.481812313050731	0.629939281606892	StandingHeight_Normalized_50	TRUE	0	east.all-PC0.results
1.9486397314172	0.0513384638224825	2.0414302200718	0.0412080832183224	StandingHeight_Normalized_50	TRUE	10	east.all-PC10.results
1.71154595006745	0.0869803762870992	1.53784659797669	0.124086127000901	StandingHeight_Normalized_50	TRUE	40	east.all-PC40.results
