q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
-1.16672313382816	0.24332219731539	-0.723184621470915	0.469566465644619	StandingHeight_Normalized_50	FALSE	0	north.all-PC0.results
1.24414922277094	0.213444647841675	1.50338897384683	0.132738768239093	StandingHeight_Normalized_50	FALSE	10	north.all-PC10.results
1.52993482039246	0.126032863352532	1.8030743568848	0.0713765377672622	StandingHeight_Normalized_50	FALSE	40	north.all-PC40.results
1.01114027318827	0.311949297236675	1.17336626926606	0.240648957687706	StandingHeight_Normalized_50	FALSE	0	east.all-PC0.results
-0.0429460874915841	0.965744510113041	-0.678690231752587	0.497334156772039	StandingHeight_Normalized_50	FALSE	10	east.all-PC10.results
0.208284398190811	0.835006912954343	-0.431217226807917	0.666310429203498	StandingHeight_Normalized_50	FALSE	40	east.all-PC40.results
-1.27304023869798	0.203003763460407	-0.90399575121157	0.365997654330189	StandingHeight_Normalized_50	TRUE	0	north.all-PC0.results
1.243600965947	0.213646460506051	1.50338897384683	0.132738768239093	StandingHeight_Normalized_50	TRUE	10	north.all-PC10.results
1.56272747328345	0.118116709529299	1.83457033074042	0.0665693780906255	StandingHeight_Normalized_50	TRUE	40	north.all-PC40.results
1.30957563386424	0.190339435812163	1.42386603275457	0.154485256207787	StandingHeight_Normalized_50	TRUE	0	east.all-PC0.results
-0.00528779459940003	0.995780969989674	-0.624544831432503	0.532269837699461	StandingHeight_Normalized_50	TRUE	10	east.all-PC10.results
0.162231450824762	0.871123593672432	-0.480597336413909	0.630802708892432	StandingHeight_Normalized_50	TRUE	40	east.all-PC40.results
