q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
-0.402254350551064	0.687496846606105	-0.451328289762836	0.651752958497088	StandingHeight_Normalized_50	FALSE	0	north.all-PC0.results
0.167896936162115	0.866664360502844	-0.131994833054962	0.894988378615557	StandingHeight_Normalized_50	FALSE	10	north.all-PC10.results
0.478842032849593	0.632051011698632	0.49759147868084	0.61877201107244	StandingHeight_Normalized_50	FALSE	40	north.all-PC40.results
-1.16098304676423	0.245648793895192	-1.16981950859259	0.242073611142527	StandingHeight_Normalized_50	FALSE	0	east.all-PC0.results
-0.744077566066603	0.456829550515335	-1.02077282981998	0.307362079919854	StandingHeight_Normalized_50	FALSE	10	east.all-PC10.results
-0.820341329003798	0.412021552051091	-0.921310772786109	0.356888198321418	StandingHeight_Normalized_50	FALSE	40	east.all-PC40.results
-0.0906825634209936	0.9277448259134	-0.25996495807754	0.794890803893043	StandingHeight_Normalized_50	TRUE	0	north.all-PC0.results
-0.0218101935497764	0.982599362845135	-0.217206473234676	0.828047440196895	StandingHeight_Normalized_50	TRUE	10	north.all-PC10.results
0.747925360379098	0.454505179757801	0.69689500997795	0.485868500847788	StandingHeight_Normalized_50	TRUE	40	north.all-PC40.results
-1.51369566254678	0.130103045565862	-1.50091493693816	0.133377564262176	StandingHeight_Normalized_50	TRUE	0	east.all-PC0.results
-0.743388475781708	0.457246519372237	-1.02077282981998	0.307362079919854	StandingHeight_Normalized_50	TRUE	10	east.all-PC10.results
-0.808348060590142	0.41889024281027	-0.909631533310624	0.36301686288094	StandingHeight_Normalized_50	TRUE	40	east.all-PC40.results
