q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
4.1738531444162	2.99490846576009e-05	4.64514761321678	3.39833378917734e-06	StandingHeight_Normalized_50	FALSE	1	0
-0.43959766265688	0.66022853388084	-0.168739869614533	0.866001257000775	StandingHeight_Normalized_50	FALSE	1	10
-0.482633312305803	0.629356121714112	-0.125716773138511	0.899956124166057	StandingHeight_Normalized_50	FALSE	1	40
9.30958226564252	1.28336092993414e-20	9.52764047010733	1.60898570745527e-21	StandingHeight_Normalized_50	FALSE	2	0
1.67468343157245	0.0939963599046886	2.43551184195712	0.0148707378415329	StandingHeight_Normalized_50	FALSE	2	10
1.53938338341976	0.12371072822015	2.27786019127331	0.0227349087455054	StandingHeight_Normalized_50	FALSE	2	40
-8.48472663228593e-05	0.999932301676256	-0.00756673918960581	0.993962673236782	StandingHeight_Normalized_50	FALSE	3	0
-0.842235675148837	0.399656048475486	-0.850134870544663	0.395250106597525	StandingHeight_Normalized_50	FALSE	3	10
-0.782807209239429	0.433740333434515	-0.725816001096001	0.467951576294149	StandingHeight_Normalized_50	FALSE	3	40
-0.532351981185311	0.594482236335341	-0.460922918874269	0.644853907947877	StandingHeight_Normalized_50	FALSE	10	0
-0.397795044659714	0.690781270284616	-0.035776335356995	0.97146070263378	StandingHeight_Normalized_50	FALSE	10	10
-0.369010359650496	0.712120002994587	0.100382168063987	0.920040926077714	StandingHeight_Normalized_50	FALSE	10	40
0.673930388970862	0.500355570838817	0.35612029608564	0.721750478230764	StandingHeight_Normalized_50	FALSE	20	0
0.441750943242714	0.658669441095679	0.0141662472134787	0.988697348105966	StandingHeight_Normalized_50	FALSE	20	10
0.69063255848056	0.489796481351483	0.404366461532054	0.685943259122432	StandingHeight_Normalized_50	FALSE	20	40
1.87142855798865	0.0612857036419113	2.53911954875418	0.0111131841510043	StandingHeight_Normalized_50	TRUE	1	0
-0.441056800131659	0.659171877007615	-0.122459887223916	0.902534812193938	StandingHeight_Normalized_50	TRUE	1	10
-0.53261443055379	0.594300510773973	-0.246448642930746	0.805334955496173	StandingHeight_Normalized_50	TRUE	1	40
3.27238165561011	0.00106645508675094	4.0582692768843	4.94377437045264e-05	StandingHeight_Normalized_50	TRUE	2	0
1.7440295090192	0.081153944397864	2.51998927590831	0.0117358409788761	StandingHeight_Normalized_50	TRUE	2	10
1.56747279275715	0.117004220857356	2.3126606338472	0.0207413050027482	StandingHeight_Normalized_50	TRUE	2	40
-0.00884686398737666	0.992941315890077	-0.0444204545373847	0.964569257376878	StandingHeight_Normalized_50	TRUE	3	0
-0.803446104607656	0.42171693601086	-0.747882796413811	0.454530855236549	StandingHeight_Normalized_50	TRUE	3	10
-0.996090931197818	0.319205965784829	-0.983920703206238	0.325154503375523	StandingHeight_Normalized_50	TRUE	3	40
-0.534369440300487	0.593085957730646	-0.460922918874269	0.644853907947877	StandingHeight_Normalized_50	TRUE	10	0
-0.457992493590666	0.646957834180365	-0.0725158716276467	0.942191374989383	StandingHeight_Normalized_50	TRUE	10	10
-0.385055793278713	0.700196079322853	0.0605676804927098	0.951703513480296	StandingHeight_Normalized_50	TRUE	10	40
0.645524006837769	0.518587666051749	0.302565584789002	0.762220945132585	StandingHeight_Normalized_50	TRUE	20	0
0.489930808193937	0.624182861498597	0.0829854423168221	0.933863115032553	StandingHeight_Normalized_50	TRUE	20	10
0.650337578707086	0.515474188354644	0.377826863195112	0.705559216433134	StandingHeight_Normalized_50	TRUE	20	40
