q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
36.2777972340803	3.62358927974454e-288	36.233691914759	1.79528863588369e-287	Educational_Attainment_6138	FALSE	0	east.all-PC0.results
-1.62906214091145	0.103299864736981	-1.21333881213147	0.225000309694884	Educational_Attainment_6138	FALSE	10	east.all-PC10.results
-0.336191904520606	0.736726157251025	-0.0851088026414707	0.932174892205476	Educational_Attainment_6138	FALSE	40	east.all-PC40.results
-30.0019972420939	9.24207062650782e-198	-29.9917032371361	1.25899149212537e-197	Educational_Attainment_6138	FALSE	0	north.all-PC0.results
0.572664773957402	0.566871692891553	0.577637548080486	0.563508851103129	Educational_Attainment_6138	FALSE	10	north.all-PC10.results
-0.438603796599257	0.660948645578378	-0.305862344172911	0.759709457777404	Educational_Attainment_6138	FALSE	40	north.all-PC40.results
36.2433162837623	1.26633625440831e-287	36.2108914056744	4.1028465113064e-287	Educational_Attainment_6138	TRUE	0	east.all-PC0.results
-1.63038120586365	0.103020954277632	-1.21333881213147	0.225000309694884	Educational_Attainment_6138	TRUE	10	east.all-PC10.results
-0.486650644567074	0.62650592710755	-0.268695290056605	0.78816417653365	Educational_Attainment_6138	TRUE	40	east.all-PC40.results
-29.8676455837036	5.18032012295295e-196	-29.8865993457395	2.93864916367537e-196	Educational_Attainment_6138	TRUE	0	north.all-PC0.results
0.573417997158943	0.566361707532808	0.577637548080486	0.563508851103129	Educational_Attainment_6138	TRUE	10	north.all-PC10.results
-0.334797804350041	0.737777616904459	-0.176017374906612	0.860280292356421	Educational_Attainment_6138	TRUE	40	north.all-PC40.results
