q	p	q_NoSign	p_NoSign	phenotype	covar	pc
8.82538124724513	9.44087551592854e-19	419.008262487372	1.85376784310868e-23	Cholesterol_Normalized_30690	TRUE	0
-1.5689330678594	0.00944758313717204	-51.4230159788542	0.0898291150478973	AspartateAminotransferase_Normalized_30650	TRUE	0
1.90537449099898	0.0306085031058183	79.4882730859253	0.0574218059835056	HDL_Normalized_30760	TRUE	0
-1.78724440671707	0.0036382075771268	-96.7639764957007	0.00350648674947888	BasophillPercentage_Normalized_30220	TRUE	0
-2.78130570957506	0.171202181026696	-34.781571990496	0.421443708640348	BodyWeight_Normalized_21002	TRUE	0
6.93354516802659	2.48987643104427e-06	184.223124058233	1.69010950254746e-05	Triglycerides_Normalized_30870	TRUE	0
0.95147113251477	0.0516966266698452	39.6477936757153	0.103822265611958	BirthWeight_Normalized_20022	TRUE	0
-4.97056642511541	6.22630739188383e-08	-217.340138823602	8.28877157916697e-08	EosinophillPercentage_Normalized_30210	TRUE	0
-9.58425770764709	4.12486033344953e-09	-207.207089672319	1.35719421858212e-06	BMI_Normalized_21001	TRUE	0
11.7074126927636	8.92191272310897e-13	269.892192501855	7.43591480754709e-11	StandingHeight_Normalized_50	TRUE	0
-6.55657136901966	2.04806529752684e-10	-227.453761154912	2.26055060703079e-08	SystolicBloodPressure_Normalized_4080	TRUE	0
4.0961712983859	1.57722160835737e-05	193.105202751129	9.58595417048434e-07	PlateletCount_Normalized_30080	TRUE	0
-2.65373371124431	0.000143090290404094	-144.843657399491	4.35110692638641e-05	AlkalinePhosphatase_Normalized_30610	TRUE	0
6.72188558581195	1.53567291337888e-12	334.10635817268	4.13596190481166e-16	LDL_Normalized_30780	TRUE	0
-21.4393393964155	1.51047215495227e-33	-494.681448843475	7.23239507057257e-30	TotalProtein_Normalized_30860	TRUE	0
16.3633787539967	3.42719191566973e-29	450.717554296087	5.57288100367185e-30	MeanCorpuscularVolume_Normalized_30040	TRUE	0
-16.6818115172003	8.34491308726159e-32	-430.917456231771	6.89348306985013e-26	HbA1c_Normalized_30750	TRUE	0
-5.23568162645717	1.03168852283948e-06	-168.300656844183	4.19891781177419e-05	WaistCircumference_Normalized_48	TRUE	0
0.527922127574242	0.0490318232005288	24.9683962535212	0.0729127234653841	AgeOfMenarche_Normalized_2714	TRUE	0
0.489875748439321	0.78910917190302	15.9477314207278	0.7134195710736	HipCircumference_Normalized_49	TRUE	0
-3.1534616815739	2.37057391361596e-07	-145.89349809315	1.18766924640103e-05	Glucose_Normalized_30740	TRUE	0
16.1143060941454	4.87509245665783e-33	461.654311921353	2.55623829323585e-31	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	TRUE	0
-0.774350406870325	0.22443746771452	-6.93245943117112	0.764629963749752	Cholesterol_Normalized_30690	TRUE	10
-0.981911353995129	0.0692983641809949	-21.8981011114722	0.348755778474867	AspartateAminotransferase_Normalized_30650	TRUE	10
-2.12644312766425	0.00214289963003028	-107.876070260633	0.00128048363854094	HDL_Normalized_30760	TRUE	10
0.687551278472951	0.0176569358535555	16.2898847241842	0.201081539061392	BasophillPercentage_Normalized_30220	TRUE	10
2.00796387927517	0.000545280291867391	100.469461512171	0.00521322577195898	BodyWeight_Normalized_21002	TRUE	10
-1.06374985279471	0.0946675162811868	-10.9737609248783	0.688469904433045	Triglycerides_Normalized_30870	TRUE	10
0.234965236639724	0.538551278765443	9.23857428575883	0.617082686346073	BirthWeight_Normalized_20022	TRUE	10
-0.704526349420992	0.27532164472122	-25.8234214391896	0.35947990371775	EosinophillPercentage_Normalized_30210	TRUE	10
0.505609551574348	0.391175137784681	30.0840193557769	0.396424208663128	BMI_Normalized_21001	TRUE	10
3.3022125291005	1.52608676474557e-06	169.807104231807	4.71734172364575e-06	StandingHeight_Normalized_50	TRUE	10
-0.257372711359375	0.488189642607928	-23.4808303927926	0.332352045757627	SystolicBloodPressure_Normalized_4080	TRUE	10
0.914929618852171	0.206753423325008	42.4784137551878	0.127553369911479	PlateletCount_Normalized_30080	TRUE	10
-0.219115114503368	0.663035107109732	-3.20723957925315	0.886112746879679	AlkalinePhosphatase_Normalized_30610	TRUE	10
-0.525766887186695	0.39448979880843	-10.7116783473753	0.598670272698457	LDL_Normalized_30780	TRUE	10
-2.61897516568049	0.00484586511758885	-50.0069696138035	0.0989550161169583	TotalProtein_Normalized_30860	TRUE	10
0.357998746172935	0.615391840399884	-30.1182445635358	0.251389945301608	MeanCorpuscularVolume_Normalized_30040	TRUE	10
-0.468847048814792	0.368174181783231	-10.8607914440427	0.656539092665817	HbA1c_Normalized_30750	TRUE	10
0.37068715878379	0.395600309721283	32.6425013265862	0.296366323902502	WaistCircumference_Normalized_48	TRUE	10
-0.110934467008615	0.623791454346532	-9.43296833225522	0.454127937218603	AgeOfMenarche_Normalized_2714	TRUE	10
1.71502069124556	0.0067020508274713	94.7337743508981	0.00728374968874007	HipCircumference_Normalized_49	TRUE	10
0.564030850078845	0.0966428151240319	35.1364529864777	0.0493374655686109	Glucose_Normalized_30740	TRUE	10
0.172551168445336	0.710756593716964	-3.13471787432767	0.86108150811551	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	TRUE	10
-1.00361765782283	0.115360024059591	-20.6775135519312	0.373561470836884	Cholesterol_Normalized_30690	TRUE	40
-1.02240080720737	0.0580969823197462	-28.8135971191895	0.213494638842759	AspartateAminotransferase_Normalized_30650	TRUE	40
-1.88470604215642	0.00611786546615885	-86.1061357061184	0.00912619542425329	HDL_Normalized_30760	TRUE	40
0.623398773270769	0.0354673269940189	11.9736574485977	0.358087497322403	BasophillPercentage_Normalized_30220	TRUE	40
1.6800124670856	0.00342640918770928	77.3344412452826	0.030191020570442	BodyWeight_Normalized_21002	TRUE	40
-1.1021487935102	0.0808061751060516	-12.0080596376404	0.65428503470477	Triglycerides_Normalized_30870	TRUE	40
0.179157251902551	0.638643515366485	6.0095809352703	0.745229008134909	BirthWeight_Normalized_20022	TRUE	40
-0.744549532162034	0.247853420817462	-27.2127859229844	0.332165872750285	EosinophillPercentage_Normalized_30210	TRUE	40
0.495103282744907	0.392395930075559	28.2475512683683	0.42272853650731	BMI_Normalized_21001	TRUE	40
3.0612287904587	8.64459241678473e-06	148.931472722307	4.43566585141442e-05	StandingHeight_Normalized_50	TRUE	40
-0.276219499372602	0.454703984472604	-24.7622992738321	0.309311194388251	SystolicBloodPressure_Normalized_4080	TRUE	40
0.775814881301618	0.282881941389035	32.8396255311999	0.236818822557188	PlateletCount_Normalized_30080	TRUE	40
-0.303379320470789	0.547530267894619	-6.57907477122463	0.768606433359261	AlkalinePhosphatase_Normalized_30610	TRUE	40
-0.514640636703232	0.403789040732046	-9.69618025487571	0.633074524743944	LDL_Normalized_30780	TRUE	40
-2.49513250736511	0.00720228288339104	-43.9256630292536	0.151043375493209	TotalProtein_Normalized_30860	TRUE	40
0.559865369231373	0.430700426407859	-25.1772885766201	0.337864604268968	MeanCorpuscularVolume_Normalized_30040	TRUE	40
-0.5522300801873	0.288467866600246	-19.9540402694727	0.414135456640626	HbA1c_Normalized_30750	TRUE	40
0.183896430793849	0.667915680071699	17.9837079808467	0.563349145288371	WaistCircumference_Normalized_48	TRUE	40
-0.00349822219213295	0.987683260637775	-4.18787115420921	0.740437959705229	AgeOfMenarche_Normalized_2714	TRUE	40
1.31895711262666	0.0379852759114129	62.3447461017867	0.0809462650572689	HipCircumference_Normalized_49	TRUE	40
0.584227949030664	0.0869777345377814	37.0270185060364	0.0399241579863393	Glucose_Normalized_30740	TRUE	40
0.0707320874791678	0.878730092652957	-9.70672076768419	0.579794269852492	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	TRUE	40
44.6026614280911	1.90424108572526e-87	820.65044751573	3.89790524346326e-91	Cholesterol_Normalized_30690	FALSE	0
-8.0845297247763	5.56954113999378e-22	-398.426285264493	6.02045760778168e-22	AspartateAminotransferase_Normalized_30650	FALSE	0
16.7270236569715	1.2471551082663e-55	648.451421969149	2.42172762069915e-55	HDL_Normalized_30760	FALSE	0
-1.45980326752101	0.0143217403555651	-79.7949927221484	0.0133581141345651	BasophillPercentage_Normalized_30220	FALSE	0
13.5704507723443	3.21871619965844e-13	293.587955558089	5.50051467136163e-12	BodyWeight_Normalized_21002	FALSE	0
31.7911824484713	1.81509260257907e-45	587.785861826875	2.9441991291382e-47	Triglycerides_Normalized_30870	FALSE	0
12.217827218024	7.13989814236566e-50	538.136558301962	1.11877899592685e-52	BirthWeight_Normalized_20022	FALSE	0
-16.1027496360299	8.37747844431692e-45	-631.17441399008	3.78340927111452e-49	EosinophillPercentage_Normalized_30210	FALSE	0
-32.2703908977593	1.51955886421747e-42	-532.908865372227	1.66506147076472e-40	BMI_Normalized_21001	FALSE	0
55.4730479007545	2.64742131835827e-106	908.775325721256	4.49319370742737e-111	StandingHeight_Normalized_50	FALSE	0
-7.20127916255432	1.43713782195564e-11	-245.786225173877	1.56752867072636e-09	SystolicBloodPressure_Normalized_4080	FALSE	0
28.8453986705329	1.50052876764747e-56	659.942493424095	1.89404177115237e-60	PlateletCount_Normalized_30080	FALSE	0
-10.945187421236	5.79910463067812e-31	-488.033346754632	1.13668342946504e-33	AlkalinePhosphatase_Normalized_30610	FALSE	0
37.2756772539711	1.46917484250098e-81	788.930549854853	9.47104010843767e-87	LDL_Normalized_30780	FALSE	0
-97.9577470363998	1.29921051981242e-97	-873.742986605607	3.08799102383401e-101	TotalProtein_Normalized_30860	FALSE	0
103.607343253818	4.61549464502281e-117	945.595080481869	3.86513052002672e-123	MeanCorpuscularVolume_Normalized_30040	FALSE	0
-83.2882925800827	1.15261386825913e-107	-901.288255646113	4.40509945883552e-108	HbA1c_Normalized_30750	FALSE	0
-19.4597823545711	8.35336384490336e-41	-523.659134745427	2.71282630671926e-40	WaistCircumference_Normalized_48	FALSE	0
19.7311478402252	2.24888391340466e-91	801.119964636725	2.76841156511869e-96	AgeOfMenarche_Normalized_2714	FALSE	0
-1.42559744402978	0.440302081789572	-25.1449592000882	0.560380401258396	HipCircumference_Normalized_49	FALSE	0
-20.1351508381103	2.8245448268972e-79	-775.817641225541	3.51925693826046e-79	Glucose_Normalized_30740	FALSE	0
